fid,DHW,maxhs,HIR,SSTA,SSTA_SD,SSTA_freq,SSTA_freq_SD,LAT,LON,Depth,Year,Month,Seve,Seve2,DIST_M,DIST_L,PAR,kd490,ECOREGION,Site,wind,ONI,cyclone_100,cyclone_200,cyclone
1368,0.307143,1.15,0.102381,1.37967,0.315421,114,42.75,-16.3876,145.56442,-0.625139296,1998,4,0.999832,3,0.139227,11,41.868,0.61,20143,Torres Strait & Great Barrier Reef,6.76085,0.99,0,0,0
1369,0.781428,1.21,0.0312571,1.492,0.406602,113,39.9169,-16.73072,145.68495,-1.234388292,1998,4,0.999832,3,5.38484,2,42.638,0.71600002,20143,Torres Strait & Great Barrier Reef,4.81473,0.99,0,0,0
1370,0.762858,1.15,0.0693507,1.55233,0.383283,139,48.7624,-16.76902,145.99124,-2.653183818,1998,4,0.999832,3,nan,14,42.814,0.61200005,20143,Torres Strait & Great Barrier Reef,6.97194,0.99,0,0,0
1371,1.70429,1.43,0.0811565,1.48323,0.317822,105,40.9249,-17.15172,146.01011,-10.95915318,1998,4,0.999832,3,5.89562,2,42.936,0.414,20143,Torres Strait & Great Barrier Reef,6.80609,0.99,0,0,0
1373,2.37572,1.48,0.069874,1.53678,0.314117,122,43.5234,-17.21202,146.07598,-7.365575314,1998,4,0.999832,3,nan,9,42.748,0.498,20143,Torres Strait & Great Barrier Reef,6.80609,0.99,0,0,0
1380,3.10857,1.59,0.124343,1.61516,0.513162,110,38.2354,-17.95586,146.15209,-1.841119647,1998,4,0.999832,3,5.81897,0,43.074,0.496,20143,Torres Strait & Great Barrier Reef,3.43558,0.99,0,0,0
1381,3.10857,1.59,0.124343,1.61516,0.513162,110,38.2354,-17.95586,146.15209,-1.841119647,1998,4,0.999832,3,5.81897,0,43.074,0.496,20143,Torres Strait & Great Barrier Reef,3.43558,0.99,0,0,0
1382,3.10857,1.59,0.124343,1.61516,0.513162,110,38.2354,-17.95586,146.15209,-1.841119647,1998,4,0.999832,3,5.81897,0,43.074,0.496,20143,Torres Strait & Great Barrier Reef,3.43558,0.99,0,0,0
1389,2.95429,1.69,0.118171,1.72193,0.476248,100,38.6782,-18.15019,146.2894,-1.197493672,1998,4,0.999832,3,9.06682,3,40.336,0.6,20143,Torres Strait & Great Barrier Reef,5.41959,0.99,0,0,0
1394,1.26429,1.26,0.0526786,1.43534,0.352194,131,47.7046,-17.1967,146.36685,-10.20825672,1998,4,0.999832,3,nan,37,43.374,0.884,20143,Torres Strait & Great Barrier Reef,6.9677,0.99,0,0,0
1395,1.86286,1.42,0.0887076,1.48207,0.381627,150,46.2151,-17.72473,146.39474,-3.664726257,1998,4,0.999832,3,nan,27,42.6,0.57,20143,Torres Strait & Great Barrier Reef,5.8369,0.99,0,0,0
1396,5.28429,2.29,0.203242,2.34194,0.848406,111,40.1782,-18.81399,146.43205,-3.548784018,1998,4,0.999832,3,nan,10,41.642,0.862,20143,Torres Strait & Great Barrier Reef,3.50359,0.99,0,0,0
1398,2.83429,1.66,0.113372,1.71323,0.450561,142,44.3746,-18.08367,146.44723,-16.32270241,1998,4,0.999832,3,nan,18,40.922,0.538,20143,Torres Strait & Great Barrier Reef,5.41959,0.99,0,0,0
1400,5.24714,2.18,0.201813,2.21548,0.612877,132,42.8148,-18.60361,146.48639,-10.58370495,1998,4,0.999832,3,0.675792,0,39.588,0.658,20143,Torres Strait & Great Barrier Reef,4.00755,0.99,0,0,0
1406,5.33714,2.22,0.205275,2.24839,0.611918,129,42.0465,-18.64081,146.50495,-11.17369556,1998,4,0.999832,3,0.57919,1,39.588,0.658,20143,Torres Strait & Great Barrier Reef,5.69008,0.99,0,0,0
1408,5.40286,2.34,0.207802,2.38516,0.8475,122,40.6253,-18.83095,146.52435,-11.01278877,1998,4,0.999832,3,9.29161,3,40.078,0.86200005,20143,Torres Strait & Great Barrier Reef,5.41632,0.99,0,0,0
1413,1.46714,1.3,0.069864,1.57,0.3648,152,48.8819,-17.70151,146.54409,-5.434697628,1998,4,0.999832,3,nan,43,40.698,0.568,20143,Torres Strait & Great Barrier Reef,6.39774,0.99,0,0,0
1415,5.07143,1.97,0.195055,1.97645,0.780491,99,45.7788,-19.09961,146.56006,-4.415623188,1998,4,0.999832,3,2.89965,4,40.054,0.628,20143,Torres Strait & Great Barrier Reef,4.73171,0.99,0,0,0
1420,1.76857,1.33,0.0803897,1.49,0.360618,156,47.5125,-17.88724,146.58755,-19.11174774,1998,4,0.999832,3,nan,43,40.432,0.894,20143,Torres Strait & Great Barrier Reef,6.22887,0.99,0,0,0
1422,5.17715,2.13,0.199121,2.1429,0.798485,106,41.3048,-19.03,146.608,-4.415623188,1998,4,0.999832,3,nan,0,39.382,0.628,20143,Torres Strait & Great Barrier Reef,4.73171,0.99,0,0,0
1423,5.28143,2.25,0.203132,2.27581,0.817417,113,40.9419,-18.975,146.617,-3.825632811,1998,4,0.999832,3,nan,3,40.262,0.722,20143,Torres Strait & Great Barrier Reef,5.41632,0.99,0,0,0
1424,5.13429,2.12,0.197473,2.1329,0.786209,107,40.5135,-19.02981,146.62855,-5.327426434,1998,4,0.999832,3,nan,2,39.382,0.628,20143,Torres Strait & Great Barrier Reef,4.73171,0.99,0,0,0
1425,5.28429,2.28,0.203242,2.30129,0.585379,146,43.9204,-18.74058,146.6362,-6.882855892,1998,4,0.999832,3,4.23866,0,40.264,0.65000004,20143,Torres Strait & Great Barrier Reef,5.41632,0.99,0,0,0
1427,5.14286,2.21,0.197802,2.23839,0.574191,144,44.08,-18.74167,146.69167,-13.74819851,1998,4,0.999832,3,9.50835,1,39.992,0.64,20143,Torres Strait & Great Barrier Reef,5.41632,0.99,0,0,0
1428,4.85,1.94,0.186539,1.9471,0.487824,104,41.2406,-19.1167,146.758,-9.457359314,1998,4,0.999832,3,3.15928,4,41.056,0.664,20143,Torres Strait & Great Barrier Reef,5.66122,0.99,0,0,0
1435,4.92,2.05,0.182222,2.07129,0.482162,105,41.1861,-19.18091,147.0645,-17.60995483,1998,4,0.999832,3,5.08675,4,39.95,0.564,20143,Torres Strait & Great Barrier Reef,6.21727,0.99,0,0,0
1436,4.93143,1.99,0.182646,2.01129,0.473278,97,41.4797,-19.25833,147.06667,-10.20825672,1998,4,0.999832,3,2.12486,0,39.592,0.83,20143,Torres Strait & Great Barrier Reef,5.51771,0.99,0,0,0
1438,3.63857,1.79,0.121286,1.8529,0.362674,121,41.8424,-19.72847,147.75807,-3.611090899,1998,4,0.999832,3,0.395132,0,43.48,0.542,20143,Torres Strait & Great Barrier Reef,6.20139,0.99,0,0,0
1439,3.48143,1.5,0.128942,1.72,0.314341,154,43.4746,-20.01319,148.26804,-2.094465733,1998,4,0.999832,3,0.408465,0,43.202,0.656,20143,Torres Strait & Great Barrier Reef,6.20691,0.99,0,0,0
1443,3.47857,1.5,0.124235,1.71172,0.31384,164,45.0343,-19.98333,148.35833,-10.20795059,1998,4,0.999832,3,9.77792,0,42.312,0.664,20143,Torres Strait & Great Barrier Reef,6.20691,0.99,0,0,0
1446,2.09857,1.22,0.0777249,1.88258,0.301419,160,44.632,-20.06819,148.53607,-5.155979156,1998,4,0.999832,3,5.32204,0,41.596,0.562,20143,Torres Strait & Great Barrier Reef,6.59347,0.99,0,0,0
1448,2.12429,1.26,0.0786773,1.88258,0.309769,165,46.181,-19.99558,148.55696,-3.261401057,1998,4,0.999832,3,nan,7,41.626,0.502,20143,Torres Strait & Great Barrier Reef,6.59347,0.99,0,0,0
1449,1.77286,1.08,0.0656614,1.86871,0.304508,142,41.3854,-20.15203,148.60663,-1.93450731,1998,4,0.999832,3,3.27511,0,40.844,0.424,20143,Torres Strait & Great Barrier Reef,6.59347,0.99,0,0,0
1453,0.588572,1.05,0.0653969,1.87484,0.309669,140,40.9033,-20.2,148.65,-6.707857847,1998,4,0.999832,3,1.90404,0,39.566,0.656,20143,Torres Strait & Great Barrier Reef,6.59347,0.99,0,0,0
1454,1.04286,1.08,0.0401099,1.97258,0.319515,153,44.0321,-20.11031,148.652,-2.863395333,1998,4,0.999832,3,8.51169,2,40.476,0.424,20143,Torres Strait & Great Barrier Reef,6.59347,0.99,0,0,0
1455,1.04286,1.08,0.0401099,1.97258,0.319515,153,44.0321,-20.11031,148.652,-2.863395333,1998,4,0.999832,3,8.51169,2,40.476,0.424,20143,Torres Strait & Great Barrier Reef,6.59347,0.99,0,0,0
1456,0.507143,1.21,0.101429,1.57,0.320756,151,46.8362,-20.06553,148.89015,-0.98164171,1998,4,0.999832,3,8.33607,0,42.534,0.724,20143,Torres Strait & Great Barrier Reef,6.59833,0.99,0,0,0
1462,0.928573,1.19,0.0281386,1.68,0.349357,161,49.2808,-20.2,149.11333,-0.575424194,1998,4,0.999832,3,nan,5,40.074,0.70400006,20143,Torres Strait & Great Barrier Reef,6.4625,0.99,0,0,0
1464,2.06429,1.54,0.0764551,1.96,0.419591,153,46.5227,-20.75833,149.275,-17.76891327,1998,4,0.999832,3,nan,4,40.756,0.59200001,20143,Torres Strait & Great Barrier Reef,6.03175,0.99,0,0,0
1465,0.165715,1.16,0.165715,1.625,0.390033,121,40.4881,-19.7141,149.37,-1.877431512,1998,4,0.999832,3,nan,58,41.63,0.964,20143,Torres Strait & Great Barrier Reef,6.49926,0.99,0,0,0
1467,3.93286,1.98,0.037816,2.3431,0.826664,116,42.1379,-21.45,149.70833,-0.635555267,1998,4,0.999832,3,nan,0,40.33,0.508,20143,Torres Strait & Great Barrier Reef,5.71204,0.99,0,0,0
1469,3.00572,1.89,0.0969586,2.13586,0.779497,131,45.8083,-21.36667,149.825,-17.25628471,1998,4,0.999832,3,nan,2,41.178,0.542,20143,Torres Strait & Great Barrier Reef,5.80082,0.99,0,0,0
1472,2.72143,1.81,0.0907143,1.96931,0.764216,127,45.7525,-21.46667,149.88333,-4.69688797,1998,4,0.999832,3,nan,2,39.744,0.604,20143,Torres Strait & Great Barrier Reef,5.80082,0.99,0,0,0
1476,3.07286,1.9,0.109745,2.09862,0.418896,123,40.2522,-21.9278,150.10217,-5.786223412,1998,4,0.999832,3,nan,2,42.352,0.64,20143,Torres Strait & Great Barrier Reef,5.77378,0.99,0,0,0
1478,1.41857,1.39,0.177322,1.75032,0.399993,131,46.5776,-21.525,150.15,-3.375337601,1998,4,0.999832,3,nan,0,41.674,0.584,20143,Torres Strait & Great Barrier Reef,5.79842,0.99,0,0,0
1479,2.47429,1.87,0.0951648,2.07069,0.41124,128,40.1812,-21.99167,150.16667,-0.753927946,1998,4,0.999832,3,nan,0,42.096,0.91200006,20143,Torres Strait & Great Barrier Reef,5.71938,0.99,0,0,0
1481,1.80714,1.44,0.164286,1.81161,0.406078,132,45.0779,-21.65,150.21667,-18.47377777,1998,4,0.999832,3,nan,0,40.942,0.772,20143,Torres Strait & Great Barrier Reef,5.79842,0.99,0,0,0
1482,2.91857,1.85,0.104235,2.03207,0.403832,141,42.5886,-21.91667,150.225,-7.26003027,1998,4,0.999832,3,nan,8,41.836,0.744,20143,Torres Strait & Great Barrier Reef,5.77378,0.99,0,0,0
1483,2.74857,1.77,0.0947784,2.01069,0.358885,112,38.0413,-22.30833,150.23833,-3.863866806,1998,4,0.999832,3,5.99039,5,42.5,0.642,20143,Torres Strait & Great Barrier Reef,5.41232,0.99,0,0,0
1484,1.79571,1.77,0.0780746,1.96035,0.386826,138,41.8602,-22.03333,150.3,-2.966767073,1998,4,0.999832,3,nan,2,41.864,0.71,20143,Torres Strait & Great Barrier Reef,5.91076,0.99,0,0,0
1485,2.36429,1.72,0.0844388,1.93931,0.354057,125,38.2558,-22.23286,150.31495,-2.101930857,1998,4,0.999832,3,nan,0,40.908,0.642,20143,Torres Strait & Great Barrier Reef,5.80848,0.99,0,0,0
1486,1.98286,1.45,0.18026,1.8071,0.391459,134,45.3209,-21.73406,150.31541,-10.84842968,1998,4,0.999832,3,nan,1,41.834,0.656,20143,Torres Strait & Great Barrier Reef,5.82496,0.99,0,0,0
1488,2.15,1.69,0.0767857,1.8969,0.34791,141,39.6681,-22.18333,150.35833,-17.96114922,1998,4,0.999832,3,nan,7,40.908,0.642,20143,Torres Strait & Great Barrier Reef,5.91076,0.99,0,0,0
1489,2.08714,1.71,0.0869643,1.91032,0.378308,143,43.5176,-22.01667,150.36667,-6.795924187,1998,4,0.999832,3,nan,0,42.322,0.71000004,20143,Torres Strait & Great Barrier Reef,5.91076,0.99,0,0,0
1491,2.36,1.37,0.0944,1.78452,0.295824,144,45.4302,-22.03062,150.64853,-15.84655762,1998,4,0.999832,3,nan,6,42.644,0.612,20143,Torres Strait & Great Barrier Reef,5.95015,0.99,0,0,0
1493,5.04571,1.74,0.17399,2.27968,0.755913,126,39.0229,-23.03778,150.87596,-6.024913788,1998,4,0.999832,3,nan,4,37.174,0.614,20143,Torres Strait & Great Barrier Reef,5.09434,0.99,0,0,0
1495,5.52286,1.79,0.167359,2.30548,0.759489,124,38.5087,-23.09692,150.88381,-5.608402967,1998,4,0.999832,3,nan,2,36.686,0.676,20143,Torres Strait & Great Barrier Reef,5.09434,0.99,0,0,0
1496,5.52286,1.79,0.167359,2.30548,0.759489,124,38.5087,-23.084,150.89185,-1.413162887,1998,4,0.999832,3,nan,0,36.686,0.676,20143,Torres Strait & Great Barrier Reef,5.09434,0.99,0,0,0
1498,5.81857,1.81,0.166245,2.30548,0.764498,125,37.8124,-23.1512,150.90439,-3.007639885,1998,4,0.999832,3,5.47675,3,37.672,0.676,20143,Torres Strait & Great Barrier Reef,5.09434,0.99,0,0,0
1500,5.89714,1.85,0.173445,2.30968,0.75734,127,38.5815,-23.15906,150.95661,-3.793690801,1998,4,0.999832,3,1.28427,0,37.672,0.676,20143,Torres Strait & Great Barrier Reef,5.09434,0.99,0,0,0
1502,6.01429,1.88,0.171837,2.30548,0.761999,123,37.6706,-23.21224,150.96754,-3.488291979,1998,4,0.999832,3,4.26098,0,36.452,0.966,20143,Torres Strait & Great Barrier Reef,5.09434,0.99,0,0,0
1509,6.13286,1.97,0.180378,2.33645,0.360963,125,36.643,-23.4,151.15,-9.675934792,1998,4,0.999832,3,9.99057,2,39.39,0.742,20143,Torres Strait & Great Barrier Reef,5.7597,0.99,0,0,0
1513,6.03714,1.98,0.0609812,2.23903,0.760434,119,36.2278,-23.53555,151.27463,-2.647065639,1998,4,0.999832,3,5.99797,4,39.224,0.79,20143,Torres Strait & Great Barrier Reef,5.70118,0.99,0,0,0
1514,6.84429,1.91,0.0664494,2.11897,0.703033,94,34.6532,-23.74967,151.30677,-1.319096327,1998,4,0.999832,3,0.686343,0,40.106,0.782,20143,Torres Strait & Great Barrier Reef,4.67127,0.99,0,0,0
1515,7.20143,1.95,0.0699168,2.09069,0.728007,95,34.2613,-23.8,151.36667,-7.581260681,1998,4,0.999832,3,2.20779,0,40.14,0.802,20143,Torres Strait & Great Barrier Reef,4.67127,0.99,0,0,0
1516,7.91429,2.25,0.076099,2.27862,0.79236,96,33.6302,-23.94014,151.46776,-11.25771809,1998,4,0.999832,3,7.24555,5,39.734,0.81,20143,Torres Strait & Great Barrier Reef,4.67127,0.99,0,0,0
1518,7.28715,1.9,0.070749,2.28581,0.778436,100,32.6184,-23.97,151.63,-2.858397841,1998,4,0.999832,3,2.19686,1,39.732,0.746,20143,Torres Strait & Great Barrier Reef,5.47724,0.99,0,0,0
1520,5.35857,1.89,0.0482754,2.04345,0.306587,128,35.4557,-23.5635,151.68304,-1.171842694,1998,4,0.999832,3,nan,5,38.442,0.682,20143,Torres Strait & Great Barrier Reef,5.87668,0.99,0,0,0
1521,6.40572,1.9,0.173128,2.25419,0.373074,103,32.5454,-24.005,151.72,-3.134500027,1998,4,0.999832,3,2.29024,1,39.332,0.722,20143,Torres Strait & Great Barrier Reef,4.37057,0.99,0,0,0
1523,5.69572,1.92,0.0508546,2.08138,0.308658,133,35.7892,-23.53667,151.73662,-0.864392638,1998,4,0.999832,3,nan,1,38.442,0.682,20143,Torres Strait & Great Barrier Reef,5.87668,0.99,0,0,0
1525,5.31,1.93,0.0478378,1.99724,0.310334,127,35.423,-23.50392,151.77295,-1.188887954,1998,4,0.999832,3,nan,6,37.806,0.694,20143,Torres Strait & Great Barrier Reef,5.85194,0.99,0,0,0
1527,4.46572,1.84,0.0402317,1.84,0.303796,140,40.5174,-23.43933,152.02761,-1.754703522,1998,4,0.999832,3,nan,32,39.19,0.666,20143,Torres Strait & Great Barrier Reef,5.8164,0.99,0,0,0
1532,3.03429,1.67,0.121371,1.69516,0.517873,107,37.776,-17.97812,146.13489,-2.752923012,1998,4,0.333389,1,3.67683,2,46.73,0.496,20143,Torres Strait & Great Barrier Reef,3.30888,0.99,0,0,0
1533,0.31,1.1,0.103333,1.68,0.353538,138,38.537,-19.81049,149.07489,-11.10474396,1998,4,0.333389,1,nan,30,42.95,0.632,20143,Torres Strait & Great Barrier Reef,6.50378,0.99,0,0,0
1537,0.914286,1.25,0.0351648,1.27839,0.279179,147,49.5245,-18.56588,147.49411,-2.216567993,1998,4,0.333389,1,nan,82,43.098,0.434,20143,Torres Strait & Great Barrier Reef,6.56081,0.99,0,0,0
1538,0.151429,1.06,0.151429,1.21767,0.306751,136,49.9943,-18.66063,147.71017,-15.62544155,1998,4,0.333389,1,nan,78,42.798,0.432,20143,Torres Strait & Great Barrier Reef,6.6566,0.99,0,0,0
1539,0,0.970001,0,1.543,0.317838,128,48.1542,-18.77666,147.87389,-6.024688244,1998,4,0.333389,1,nan,77,44.218,0.5,20143,Torres Strait & Great Barrier Reef,6.69787,0.99,0,0,0
1542,0.915715,1.41,0.183143,1.77,0.46502,121,51.7496,-10.89125,142.6952,-7.376991749,1998,4,0.333389,1,4.23283,3,47.12,1.706,20142,Torres Strait & Great Barrier Reef,8.17351,0.99,0,0,0
1543,0.958573,1.49,0.191715,1.8,0.475239,134,55.132,-10.70489,142.73246,-2.449516296,1998,4,0.333389,1,nan,11,47.46,1.8980001,20142,Torres Strait & Great Barrier Reef,8.16284,0.99,0,0,0
1545,0.955715,1.48,0.191143,1.8,0.465853,126,53.0694,-10.82123,142.76462,-1.217647433,1998,4,0.333389,1,nan,13,46.56,1.898,20142,Torres Strait & Great Barrier Reef,8.18944,0.99,0,0,0
1546,1.61429,1.71,0.201786,2.03,0.499939,109,49.0559,-11.25776,142.87283,-0.88914907,1998,4,0.333389,1,8.53477,7,44.764,1.86,20142,Torres Strait & Great Barrier Reef,7.74496,0.99,0,0,0
1547,1.79857,1.79,0.199841,2.1,0.499172,117,50.388,-11.24996,142.92721,-0.971273661,1998,4,0.333389,1,nan,13,45.576,1.86,20142,Torres Strait & Great Barrier Reef,7.74496,0.99,0,0,0
1550,1.57572,1.68,0.196964,1.98,0.453844,113,47.852,-11.5963,142.93748,-1.135522842,1998,4,0.333389,1,nan,10,45.742,1.86,20142,Torres Strait & Great Barrier Reef,7.3969,0.99,0,0,0
1551,1.06143,1.68,0.212286,1.96,0.431105,132,57.2167,-10.8014,142.98278,-0.724899888,1998,4,0.333389,1,nan,33,48.688,1.552,20142,Torres Strait & Great Barrier Reef,8.18944,0.99,0,0,0
1552,1.49714,1.59,0.187143,1.93,0.426527,110,47.9922,-11.73322,142.98531,-0.560650706,1998,4,0.333389,1,nan,12,45.866,0.91,20142,Torres Strait & Great Barrier Reef,7.24661,0.99,0,0,0
1553,1.16572,1.6,0.194286,1.93,0.446123,131,54.7168,-11.00952,142.98632,-16.65707016,1998,4,0.333389,1,nan,23,47.014,1.678,20142,Torres Strait & Great Barrier Reef,8.12009,0.99,0,0,0
1554,1.82572,1.82,0.202857,2.13,0.495198,120,51.2374,-11.24205,142.99828,-0.314276934,1998,4,0.333389,1,nan,19,46.55,1.86,20142,Torres Strait & Great Barrier Reef,7.74496,0.99,0,0,0
1555,1.55143,1.66,0.193929,1.96,0.446412,118,49.2522,-11.59566,143.00866,-1.87464416,1998,4,0.333389,1,nan,17,47.004,1.86,20142,Torres Strait & Great Barrier Reef,8.50785,0.99,0,0,0
1557,1.50572,1.65,0.188214,1.98,0.463641,127,53.6407,-11.11497,143.02434,-0.642775297,1998,4,0.333389,1,nan,26,47.416,0.822,20142,Torres Strait & Great Barrier Reef,8.20594,0.99,0,0,0
1558,1.58286,1.7,0.197857,1.98,0.449067,123,50.7809,-11.4866,143.03674,-0.478526115,1998,4,0.333389,1,nan,21,46.92,1.86,20142,Torres Strait & Great Barrier Reef,8.50785,0.99,0,0,0
1560,1.82,1.8,0.202222,2.07,0.465166,123,52.1588,-11.39151,143.07176,-0.478526115,1998,4,0.333389,1,nan,23,47.148,1.86,20142,Torres Strait & Great Barrier Reef,8.3684,0.99,0,0,0
1561,1.37714,1.7,0.196735,2.02,0.437288,134,55.8402,-11.07217,143.09109,-0.396401525,1998,4,0.333389,1,nan,33,47.324,0.822,20142,Torres Strait & Great Barrier Reef,8.20594,0.99,0,0,0
1562,1.60429,1.77,0.200536,2.1,0.461279,129,54.99,-11.17027,143.09695,-1.381896615,1998,4,0.333389,1,nan,32,47.042,0.862,20142,Torres Strait & Great Barrier Reef,8.20594,0.99,0,0,0
1563,0.708572,1.3,0.177143,1.66,0.41826,112,48.9449,-11.988,143.26374,-5.570250511,1998,4,0.333389,1,2.13934,0,46.234,0.672,20142,Torres Strait & Great Barrier Reef,8.64626,0.99,0,0,0
1564,0.688571,1.28,0.172143,1.61,0.424485,106,47.9476,-12.09748,143.26393,-1.217647433,1998,4,0.333389,1,nan,11,45.502,1.01,20142,Torres Strait & Great Barrier Reef,8.64626,0.99,0,0,0
1567,0.694286,1.29,0.173571,1.62,0.421736,108,49.5825,-12.03145,143.30027,-1.381896615,1998,4,0.333389,1,7.96605,6,45.706,0.672,20142,Torres Strait & Great Barrier Reef,8.64626,0.99,0,0,0
1569,0.675715,1.27,0.168929,1.58,0.430886,108,49.1954,-12.14374,143.37115,-1.710394979,1998,4,0.333389,1,nan,16,45.604,1.612,20142,Torres Strait & Great Barrier Reef,8.64626,0.99,0,0,0
1570,1.82,1.55,0.182,1.71,0.485221,91,45.1818,-12.75384,143.39521,-2.367391586,1998,4,0.333389,1,0.286568,-1,44.484,0.574,20142,Torres Strait & Great Barrier Reef,7.06472,0.99,0,0,0
1571,0.681429,1.29,0.170357,1.56,0.433406,103,48.3418,-12.3,143.4167,-10.25135231,1998,4,0.333389,1,nan,2,46.302,1.01,20142,Torres Strait & Great Barrier Reef,8.6556,0.99,0,0,0
1573,0.731429,1.39,0.182857,1.61,0.43072,98,47.982,-12.4167,143.5,-16.00007439,1998,4,0.333389,1,nan,17,46.722,0.696,20142,Torres Strait & Great Barrier Reef,8.67554,0.99,0,0,0
1576,1.89,1.33,0.171818,1.602,0.487933,135,45.8951,-14.10119,144.32017,-2.203142405,1998,4,0.333389,1,0.527245,0,47.446,0.916,20142,Torres Strait & Great Barrier Reef,8.89495,0.99,0,0,0
1578,1.58,1.44,0.143637,1.99967,0.508211,158,46.0858,-14.85195,145.2718,-4.913253784,1998,4,0.333389,1,6.04093,6,45.482,0.636,20142,Torres Strait & Great Barrier Reef,8.91929,0.99,0,0,0
1579,0.152857,1.07,0.152857,1.475,0.329737,120,47.0502,-16.3,145.683,-5.991081476,1998,4,0.333389,1,nan,19,41.764,0.716,20142,Torres Strait & Great Barrier Reef,6.76085,0.99,0,0,0
1580,0,0.65,0,1.46467,0.351162,140,48.5129,-16.0333,145.708,-6.51805377,1998,4,0.333389,1,nan,25,43.36,0.578,20142,Torres Strait & Great Barrier Reef,8.08334,0.99,0,0,0
1585,2.02429,1.38,0.0809715,1.44742,0.367789,135,46.6103,-17.375,146.41667,-2.323838949,1998,4,0.333389,1,nan,36,43.124,0.84,20143,Torres Strait & Great Barrier Reef,6.44229,0.99,0,0,0
1586,1.71286,1.33,0.074472,1.435,0.372548,151,47.4147,-17.61291,146.45171,-9.940078735,1998,4,0.333389,1,nan,33,42.462,0.74200004,20143,Torres Strait & Great Barrier Reef,5.8369,0.99,0,0,0
1589,3.61714,1.59,0.139121,1.61484,0.370296,151,48.099,-18.35233,146.82744,-15.46453476,1998,4,0.333389,1,nan,41,40.72,0.744,20143,Torres Strait & Great Barrier Reef,6.28948,0.99,0,0,0
1590,1.32857,1.32,0.110714,1.34129,0.324968,156,50.9888,-18.13696,146.97108,-10.85188198,1998,4,0.333389,1,nan,68,42.712,0.458,20143,Torres Strait & Great Barrier Reef,6.3227,0.99,0,0,0
1591,0.471429,1.16,0.0942857,1.365,0.539073,146,49.838,-18.2683,147.38618,-2.162932634,1998,4,0.333389,1,nan,90,42.554,0.336,20143,Torres Strait & Great Barrier Reef,6.5847,0.99,0,0,0
1592,0,0.960001,0,1.523,0.325853,132,49.268,-18.73011,147.84347,-1.894755125,1998,4,0.333389,1,nan,78,44.218,0.5,20143,Torres Strait & Great Barrier Reef,6.69787,0.99,0,0,0
1593,0.925716,1.12,0.132245,1.53,0.297868,149,49.95,-19.02262,148.11096,-9.330316067,1998,4,0.333389,1,nan,79,43.89,0.418,20143,Torres Strait & Great Barrier Reef,6.75022,0.99,0,0,0
1599,1.82857,1.58,0.0677249,1.965,0.417321,149,45.5283,-20.69994,149.20069,-3.47939539,1998,4,0.333389,1,nan,0,40.756,0.592,20143,Torres Strait & Great Barrier Reef,5.89527,0.99,0,0,0
1601,2.19571,1.42,0.0813227,1.93,0.429498,161,47.5201,-20.78118,149.39307,-0.211389005,1998,4,0.333389,1,nan,2,40.93,0.5,20143,Torres Strait & Great Barrier Reef,6.03175,0.99,0,0,0
